concurso;data;j1;j2;j3;j4;j5;j6;j7;j8;j9;j10;j11;j12;j13;j14;ganhadores_14;rateio_14;ganhadores_13;rateio_13;acumulado
1045;2023-04-17;;;;;;;;;;;;;;;41;1432217.0;1157;7907.0;não
1046;2023-04-20;;;;;;;;;;;;;;;57;274407.0;1670;2867.0;não
1047;2023-04-24;;;;;;;;;;;;;;;0;0.0;3;1281633.0;sim
1048;2023-04-27;;;;;;;;;;;;;;;1327;44091.0;13430;524.0;não
1049;2023-05-02;;;;;;;;;;;;;;;0;0.0;1;4815215.0;sim
1050;2023-05-04;;;;;;;;;;;;;;;0;0.0;1;3075135.0;sim
1051;2023-05-08;;;;;;;;;;;;;;;0;0.0;5;1453989.0;sim
1052;2023-05-12;;;;;;;;;;;;;;;1;124989947.0;40;165506.0;não
1053;2023-05-15;;;;;;;;;;;;;;;0;0.0;7;719438.0;sim
1054;2023-05-18;;;;;;;;;;;;;;;3;12565266.0;58;74916.0;não
1055;2023-05-22;;;;;;;;;;;;;;;1;49105201.0;13;39663.0;não
1056;2023-05-25;;;;;;;;;;;;;;;0;0.0;2;1117613.0;sim
1057;2023-05-29;;;;;;;;;;;;;;;0;0.0;8;567322.0;sim
1058;2023-06-02;;;;;;;;;;;;;;;0;0.0;7;421728.0;sim
1059;2023-06-05;;;;;;;;;;;;;;;9;797147.0;223;36179.0;não
1060;2023-06-09;;;;;;;;;;;;;;;7;4728012.0;140;27477.0;não
1061;2023-06-12;;;;;;;;;;;;;;;0;0.0;2;210496.0;sim
1062;2023-06-15;;;;;;;;;;;;;;;3;10958109.0;261;15514.0;não
1063;2023-06-19;;;;;;;;;;;;;;;0;0.0;0;0.0;sim
1064;2023-06-23;;;;;;;;;;;;;;;0;0.0;0;0.0;sim
1065;2023-06-26;;;;;;;;;;;;;;;1;72741369.0;86;79565.0;não
1066;2023-06-29;;;;;;;;;;;;;;;0;0.0;35;115296.0;sim
1067;2023-07-03;;;;;;;;;;;;;;;1;33983241.0;26;171437.0;não
1068;2023-07-10;;;;;;;;;;;;;;;0;0.0;0;0.0;sim
1069;2023-07-17;;;;;;;;;;;;;;;0;0.0;7;827438.0;sim
1070;2023-07-24;;;;;;;;;;;;;;;0;0.0;0;0.0;sim
1071;2023-07-31;;;;;;;;;;;;;;;0;0.0;10;770557.0;sim
1072;2023-08-07;;;;;;;;;;;;;;;0;0.0;0;0.0;sim
1073;2023-08-14;;;;;;;;;;;;;;;0;0.0;31;356475.0;sim
1074;2023-08-21;;;;;;;;;;;;;;;0;0.0;7;201345.0;sim
1075;2023-08-28;;;;;;;;;;;;;;;13;3511653.0;265;93978.0;não
1076;2023-09-04;;;;;;;;;;;;;;;0;0.0;0;0.0;sim
1077;2023-09-11;;;;;;;;;;;;;;;1;53395921.0;62;129594.0;não
1078;2023-09-18;;;;;;;;;;;;;;;12;1865785.0;601;11404.0;não
1079;2023-09-25;;;;;;;;;;;;;;;0;0.0;2;2164403.0;sim
1080;2023-10-02;;;;;;;;;;;;;;;1;90911123.0;53;19485.0;não
1081;2023-10-09;;;;;;;;;;;;;;;0;0.0;0;0.0;sim
1082;2023-10-16;;;;;;;;;;;;;;;2;24990673.0;71;11616.0;não
1083;2023-10-23;;;;;;;;;;;;;;;0;0.0;1;4187601.0;sim
1084;2023-10-30;;;;;;;;;;;;;;;1;43611779.0;16;322362.0;não
1085;2023-11-06;;;;;;;;;;;;;;;1;48396359.0;5;942128.0;não
1086;2023-11-13;;;;;;;;;;;;;;;1;20430924.0;9;486451.0;não
1087;2023-11-20;;;;;;;;;;;;;;;0;0.0;49;162073.0;sim
1088;2023-11-27;;;;;;;;;;;;;;;5;10735931.0;133;63841.0;não
1089;2023-12-04;;;;;;;;;;;;;;;9;2877467.0;307;25823.0;não
1090;2023-12-11;;;;;;;;;;;;;;;0;0.0;24;230415.0;sim
1091;2023-12-18;;;;;;;;;;;;;;;48;1860832.0;1221;9369.0;não
1092;2024-01-08;;;;;;;;;;;;;;;0;0.0;0;0.0;sim
1093;2024-01-15;;;;;;;;;;;;;;;5;7620109.0;119;54914.0;não
1094;2024-01-22;;;;;;;;;;;;;;;1;22353049.0;12;399161.0;não
1095;2024-01-29;;;;;;;;;;;;;;;0;0.0;30;19184.0;sim
1096;2024-02-05;;;;;;;;;;;;;;;0;0.0;2;3895393.0;sim
1097;2024-02-14;;;;;;;;;;;;;;;1;132339683.0;36;257535.0;não
1098;2024-02-19;;;;;;;;;;;;;;;0;0.0;1;4232833.0;sim
1099;2024-02-26;;;;;;;;;;;;;;;0;0.0;6;1001579.0;sim
1100;2024-03-04;;;;;;;;;;;;;;;5;23043158.0;104;101134.0;não
1101;2024-03-11;;;;;;;;;;;;;;;22;1172513.0;413;19119.0;não
1102;2024-03-18;;;;;;;;;;;;;;;0;0.0;2;2915847.0;sim
1103;2024-03-25;;;;;;;;;;;;;;;0;0.0;2;2605431.0;sim
1104;2024-04-01;;;;;;;;;;;;;;;7;12009969.0;167;59644.0;não
1105;2024-04-04;;;;;;;;;;;;;;;1;41971027.0;24;141146.0;não
1106;2024-04-08;;;;;;;;;;;;;;;9;2600951.0;157;45642.0;não
1107;2024-04-11;;;;;;;;;;;;;;;1;11038929.0;468;722.0;não
1108;2024-04-15;;;;;;;;;;;;;;;0;0.0;7;582873.0;sim
1109;2024-04-18;;;;;;;;;;;;;;;0;0.0;2;1176792.0;sim
1110;2024-04-22;;;;;;;;;;;;;;;65;1128424.0;1171;7094.0;não
1111;2024-04-25;;;;;;;;;;;;;;;0;0.0;151;18337.0;sim
1112;2024-04-29;;;;;;;;;;;;;;;0;0.0;0;0.0;sim
1113;2024-05-02;;;;;;;;;;;;;;;0;0.0;2;1997756.0;sim
1114;2024-05-06;;;;;;;;;;;;;;;3;26125942.0;57;12527.0;não
1115;2024-05-09;;;;;;;;;;;;;;;0;0.0;52;66548.0;sim
1116;2024-05-13;;;;;;;;;;;;;;;2;27727879.0;69;100158.0;não
1117;2024-05-16;;;;;;;;;;;;;;;0;0.0;4;550666.0;sim
1118;2024-05-20;;;;;;;;;;;;;;;0;0.0;3;1204516.0;sim
1119;2024-05-23;;;;;;;;;;;;;;;1;43269305.0;26;189878.0;não
1120;2024-05-27;;;;;;;;;;;;;;;0;0.0;1;3919203.0;sim
1121;2024-05-31;;;;;;;;;;;;;;;1;58001687.0;221;32108.0;não
1122;2024-06-03;;;;;;;;;;;;;;;0;0.0;4;87614.0;sim
1123;2024-06-06;;;;;;;;;;;;;;;97;333855.0;1906;2574.0;não
1124;2024-06-10;;;;;;;;;;;;;;;1;24084047.0;11;46917.0;não
1125;2024-06-14;;;;;;;;;;;;;;;1;34310538.0;16;178445.0;não
1126;2024-06-17;;;;;;;;;;;;;;;0;0.0;1;3515784.0;sim
1127;2024-06-20;;;;;;;;;;;;;;;0;0.0;0;0.0;sim
1128;2024-06-24;;;;;;;;;;;;;;;0;0.0;0;0.0;sim
1129;2024-06-27;;;;;;;;;;;;;;;1;71346516.0;10;311783.0;não
1130;2024-07-01;;;;;;;;;;;;;;;0;0.0;21;202171.0;sim
1131;2024-07-05;;;;;;;;;;;;;;;0;0.0;6;401635.0;sim
1132;2024-07-08;;;;;;;;;;;;;;;0;0.0;0;0.0;sim
1133;2024-07-12;;;;;;;;;;;;;;;0;0.0;0;0.0;sim
1134;2024-07-15;;;;;;;;;;;;;;;0;0.0;11;584959.0;sim
1135;2024-07-19;;;;;;;;;;;;;;;21;8343391.0;417;1766.0;não
1136;2024-07-22;;;;;;;;;;;;;;;35;628008.0;911;7386.0;não
1137;2024-07-26;;;;;;;;;;;;;;;0;0.0;8;267613.0;sim
1138;2024-07-29;;;;;;;;;;;;;;;0;0.0;3;141463.0;sim
1139;2024-08-02;;;;;;;;;;;;;;;0;0.0;7;408929.0;sim
1140;2024-08-05;;;;;;;;;;;;;;;1;85297892.0;42;167866.0;não
1141;2024-08-09;;;;;;;;;;;;;;;0;0.0;4;449152.0;sim
1142;2024-08-12;;;;;;;;;;;;;;;0;0.0;41;121706.0;sim
1143;2024-08-16;;;;;;;;;;;;;;;2;18377436.0;113;32698.0;não
1144;2024-08-19;;;;;;;;;;;;;;;0;0.0;0;0.0;sim
1145;2024-08-23;;;;;;;;;;;;;;;1;47705861.0;47;91454.0;não
1146;2024-08-26;;;;;;;;;;;;;;;0;0.0;17;19411.0;sim
1147;2024-08-30;;;;;;;;;;;;;;;0;0.0;0;0.0;sim
1148;2024-09-02;;;;;;;;;;;;;;;0;0.0;7;567806.0;sim
1149;2024-09-09;;;;;;;;;;;;;;;6;11583647.0;145;48258.0;não
1150;2024-09-16;;;;;;;;;;;;;;;0;0.0;11;410497.0;sim
1151;2024-09-23;;;;;;;;;;;;;;;1;64342267.0;41;192991.0;não
1152;2024-09-30;;;;;;;;;;;;;;;1;22890269.0;81;86508.0;não
1153;2024-10-07;;;;;;;;;;;;;;;0;0.0;1;4118934.0;sim
1154;2024-10-14;;;;;;;;;;;;;;;159;242175.0;3035;1945.0;não
1155;2024-10-21;;;;;;;;;;;;;;;2;23067415.0;25;196493.0;não
1156;2024-10-28;;;;;;;;;;;;;;;1;19604802.0;76;78966.0;não
1157;2024-11-04;;;;;;;;;;;;;;;0;0.0;4;977762.0;sim
1158;2024-11-11;;;;;;;;;;;;;;;0;0.0;0;0.0;sim
1159;2024-11-18;;;;;;;;;;;;;;;0;0.0;1;6073169.0;sim
1160;2024-11-25;;;;;;;;;;;;;;;20;7654302.0;433;35217.0;não
1161;2024-12-02;;;;;;;;;;;;;;;0;0.0;2;2017481.0;sim
1162;2024-12-09;;;;;;;;;;;;;;;14;4632484.0;441;31948.0;não
1163;2024-12-16;;;;;;;;;;;;;;;0;0.0;0;0.0;sim
1164;2025-01-13;;;;;;;;;;;;;;;0;0.0;0;0.0;sim
1165;2025-01-20;;;;;;;;;;;;;;;0;0.0;1;10897971.0;sim
1166;2025-01-27;;;;;;;;;;;;;;;1;239311712.0;92;166282.0;não
1167;2025-02-03;;;;;;;;;;;;;;;19;2330948.0;491;27612.0;não
1168;2025-02-10;;;;;;;;;;;;;;;0;0.0;0;0.0;sim
1169;2025-02-17;;;;;;;;;;;;;;;2;51448063.0;61;191189.0;não
1170;2025-02-24;;;;;;;;;;;;;;;102;1164874.0;2903;6634.0;não
1171;2025-03-05;;;;;;;;;;;;;;;0;0.0;10;846151.0;sim
1172;2025-03-10;;;;;;;;;;;;;;;0;0.0;49;264428.0;sim
1173;2025-03-17;;;;;;;;;;;;;;;0;0.0;4;3363255.0;sim
1174;2025-03-24;;;;;;;;;;;;;;;1;231443594.0;65;226516.0;não
1175;2025-03-31;;;;;;;;;;;;;;;0;0.0;4;2760102.0;sim
1176;2025-04-03;;;;;;;;;;;;;;;0;0.0;0;0.0;sim
1177;2025-04-07;;;;;;;;;;;;;;;4;53707497.0;200;102243.0;não
1178;2025-04-10;;;;;;;;;;;;;;;0;0.0;2;2777397.0;sim
1179;2025-04-14;;;;;;;;;;;;;;;0;0.0;1;8773553.0;sim
1180;2025-04-17;;;;;;;;;;;;;;;0;0.0;2;3229631.0;sim
1181;2025-04-22;;;;;;;;;;;;;;;3;6466144.0;114;138004.0;não
1182;2025-04-24;;;;;;;;;;;;;;;0;0.0;0;0.0;sim
1183;2025-04-28;;;;;;;;;;;;;;;2;29942292.0;71;178254.0;não
1184;2025-05-02;;;;;;;;;;;;;;;10;2794904.0;188;45509.0;não
1185;2025-05-05;;;;;;;;;;;;;;;20;364240.0;534;21357.0;não
1186;2025-05-08;;;;;;;;;;;;;;;0;0.0;0;0.0;sim
1187;2025-05-12;;;;;;;;;;;;;;;8;8465565.0;284;47292.0;não
1188;2025-05-15;;;;;;;;;;;;;;;0;0.0;57;111301.0;sim
1189;2025-05-19;;;;;;;;;;;;;;;17;3647315.0;285;44339.0;não
1190;2025-05-22;;;;;;;;;;;;;;;0;0.0;36;238406.0;sim
1191;2025-05-26;;;;;;;;;;;;;;;0;0.0;4;2814334.0;sim
1192;2025-05-29;;;;;;;;;;;;;;;13;13908964.0;400;40828.0;não
1193;2025-06-02;;;;;;;;;;;;;;;0;0.0;39;192638.0;sim
1194;2025-06-09;;;;;;;;;;;;;;;2;41452038.0;37;277088.0;não
1195;2025-06-12;;;;;;;;;;;;;;;19;4291994.0;316;31494.0;não
1196;2025-06-16;;;;;;;;;;;;;;;4;7839358.0;179;53626.0;não
1197;2025-06-20;;;;;;;;;;;;;;;0;0.0;0;0.0;sim
1198;2025-06-23;;;;;;;;;;;;;;;0;0.0;60;165549.0;sim
1199;2025-06-26;;;;;;;;;;;;;;;4;24937774.0;117;89213.0;não
1200;2025-06-30;;;;;;;;;;;;;;;0;0.0;6;1115415.0;sim
1201;2025-07-07;;;;;;;;;;;;;;;0;0.0;0;0.0;sim
1202;2025-07-14;;;;;;;;;;;;;;;7;27631069.0;112;187207.0;não
1203;2025-07-21;;;;;;;;;;;;;;;0;0.0;7;1264463.0;sim
1204;2025-07-28;;;;;;;;;;;;;;;0;0.0;1;13624969.0;sim
1205;2025-08-04;;;;;;;;;;;;;;;0;0.0;1;17025463.0;sim
1206;2025-08-11;;;;;;;;;;;;;;;0;0.0;16;1504839.0;sim
1207;2025-08-18;;;;;;;;;;;;;;;0;0.0;1;30117734.0;sim
1208;2025-08-25;;;;;;;;;;;;;;;0;0.0;22;1522208.0;sim
1209;2025-09-01;;;;;;;;;;;;;;;0;0.0;19;2226439.0;sim
1210;2025-09-08;;;;;;;;;;;;;;;868;1444847.0;13936;5749.0;não
1211;2025-09-15;;;;;;;;;;;;;;;5;15533021.0;203;117118.0;não
1212;2025-09-22;;;;;;;;;;;;;;;1;91717426.0;32;614179.0;não
1213;2025-09-29;;;;;;;;;;;;;;;1;88975372.0;80;238327.0;não
1214;2025-10-06;;;;;;;;;;;;;;;0;0.0;12;1418945.0;sim
1215;2025-10-13;;;;;;;;;;;;;;;846;430066.0;17503;2726.0;não
1216;2025-10-20;;;;;;;;;;;;;;;40;2489583.0;1128;27025.0;não
1217;2025-10-27;;;;;;;;;;;;;;;0;0.0;2;8940595.0;sim
1218;2025-11-03;;;;;;;;;;;;;;;7;27692365.0;218;155028.0;não
1219;2025-11-10;;;;;;;;;;;;;;;0;0.0;0;0.0;sim
1220;2025-11-17;;;;;;;;;;;;;;;18;19271182.0;591;61888.0;não
1221;2025-11-24;;;;;;;;;;;;;;;161;513032.0;3087;819.0;não
1222;2025-12-01;;;;;;;;;;;;;;;0;0.0;1;14823028.0;sim
1223;2025-12-08;;;;;;;;;;;;;;;4;41813558.0;107;196423.0;não
1224;2025-12-15;;;;;;;;;;;;;;;9;7526476.0;259;80062.0;não
1225;2025-12-22;;;;;;;;;;;;;;;710;241666.0;9794;2435.0;não
1226;2025-12-29;;;;;;;;;;;;;;;1;45920375.0;19;517899.0;não
1227;2026-01-05;;;;;;;;;;;;;;;0;0.0;7;1903143.0;sim
1228;2026-01-12;;;;;;;;;;;;;;;0;0.0;4;4786522.0;sim
1229;2026-01-19;;;;;;;;;;;;;;;1;256964531.0;12;1882978.0;não
1230;2026-01-26;;;;;;;;;;;;;;;0;0.0;7;2203642.0;sim
1231;2026-02-02;;;;;;;;;;;;;;;0;0.0;0;0.0;sim
1232;2026-02-09;;;;;;;;;;;;;;;0;0.0;6;4278105.0;sim
1233;2026-02-18;;;;;;;;;;;;;;;0;0.0;13;2467297.0;sim
1234;2026-02-23;;;;;;;;;;;;;;;4;175597551.0;134;251069.0;não
1235;2026-03-02;;;;;;;;;;;;;;;0;0.0;6;3506149.0;sim
1236;2026-03-09;;;;;;;;;;;;;;;3;108986949.0;77;279375.0;não
1237;2026-03-16;;;;;;;;;;;;;;;3;23585041.0;37;409779.0;não
1238;2026-03-23;;;;;;;;;;;;;;;0;0.0;20;630689.0;sim
1239;2026-03-30;;;;;;;;;;;;;;;2;57658528.0;47;257383.0;não
1240;2026-04-06;;;;;;;;;;;;;;;0;0.0;5;2714844.0;sim
1241;2026-04-09;;;;;;;;;;;;;;;0;0.0;0;0.0;sim
1242;2026-04-13;;;;;;;;;;;;;;;0;0.0;12;1341541.0;sim
1243;2026-04-16;;;;;;;;;;;;;;;0;0.0;8;1735246.0;sim
1244;2026-04-20;;;;;;;;;;;;;;;4;107263588.0;173;17023.0;não
1245;2026-04-23;;;;;;;;;;;;;;;0;0.0;31;34209.0;sim
1246;2026-04-27;;;;;;;;;;;;;;;113;168601.0;1892;11088.0;não
1247;2026-04-30;;;;;;;;;;;;;;;0;0.0;30;172226.0;sim
1248;2026-05-04;;;;;;;;;;;;;;;0;0.0;0;0.0;sim
1249;2026-05-07;;;;;;;;;;;;;;;0;0.0;1;5061619.0;sim
1250;2026-05-11;;;;;;;;;;;;;;;0;0.0;5;2206686.0;sim
1251;2026-05-14;;;;;;;;;;;;;;;2;162280411.0;58;189094.0;não
1252;2026-05-18;;;;;;;;;;;;;;;1;5029021.0;16;44902.0;não
1253;2026-05-25;;;;;;;;;;;;;;;0;0.0;12;735671.0;sim
1254;2026-06-01;;;;;;;;;;;;;;;4;33776314.0;74;202175.0;não
